Wall time,Step,Value
1537805315.631995,5,0.06978609412908554
1537806516.823783,18,0.3034331798553467
1537807074.8031542,24,0.3009038269519806
1537808556.9506452,40,0.5764943957328796
1537808741.2297754,42,0.4185807704925537
1537809018.828598,45,0.4622449576854706
1537809756.3129556,53,0.4988400340080261
1537810031.4280803,56,0.6322665810585022
1537811395.1557107,71,0.5717787146568298
1537811656.2185872,74,0.6483289003372192
1537813517.244769,94,0.5998493432998657
1537814232.7361765,102,0.47687703371047974
1537814595.668275,106,0.522016704082489
1537816415.5642622,126,0.5405405163764954
1537817590.2456436,139,0.6199091672897339
1537818581.5094786,150,0.7118645906448364
1537819031.6017237,155,0.5134512782096863
1537819301.5681655,158,0.6951602101325989
1537820111.4196734,167,0.7136411070823669
1537821099.7687733,178,0.7554435729980469
1537821541.1045165,183,0.6281894445419312
1537821716.2582905,185,0.5937972068786621
1537821803.9058144,186,0.5873724222183228
1537822265.184612,190,0.6731279492378235
1537822983.5424523,198,0.6096169948577881
1537823793.8746808,207,0.572779655456543
1537824243.0761282,212,0.4854031503200531
1537825230.4452827,223,0.6555155515670776
1537825768.314253,229,0.6857609748840332
1537826216.6564345,234,0.6579980254173279
1537827561.6956315,249,0.6904308199882507
1537828097.4330862,255,0.6595142483711243
1537828543.1632345,260,0.6802321672439575
1537829169.0286758,267,0.5664458870887756
1537829527.308715,271,0.5533701777458191
1537829705.4115689,273,0.6633847951889038
1537831509.000804,292,0.6832911968231201
1537831956.2517304,297,0.6310743093490601
1537832492.927817,303,0.4203569293022156
1537832940.6532204,308,0.7416857481002808
1537833119.98139,310,0.6449773907661438
1537833836.9732106,318,0.7201253175735474
1537834915.1580567,330,0.5762038826942444
1537835723.299053,339,0.6720904111862183
1537836441.2669463,347,0.7648841142654419
1537837879.869593,363,0.7147945165634155
1537838239.403413,367,0.7828454375267029
1537839252.6716404,377,0.7387135624885559
1537843077.2952583,421,0.6016801595687866
1537843164.4649172,422,0.6807295680046082
1537844657.4040554,439,0.6215443015098572
1537844833.526211,441,0.6382268071174622
1537844921.589384,442,0.6955835223197937
1537845186.5291216,445,0.6287298202514648
1537846514.7851255,460,0.7547878623008728
1537846779.6152492,463,0.6909172534942627
1537846868.3392642,464,0.6249528527259827
1537847876.6880367,474,0.5653296113014221
1537849460.1038778,491,0.7946295738220215
1537849646.9933593,493,0.7187420129776001
1537851432.6359017,512,0.6439287662506104
1537851620.4544282,514,0.7279485464096069
1537851903.0851223,517,0.7058606147766113
1537852654.5139916,525,0.6941858530044556
1537853205.1316118,531,0.7054181098937988
1537853379.6220117,533,0.7839751839637756
1537853640.828858,536,0.761253833770752
1537854163.4078712,542,0.5852453112602234
1537854598.6728332,547,0.7799127101898193
1537855470.771366,557,0.7677115201950073
1537855994.5543835,563,0.6452381014823914
1537856635.9354568,569,0.6503220796585083
1537856987.0424516,573,0.5791842341423035
1537857516.1015263,579,0.7026441097259521
1537857695.5654294,581,0.5741111636161804
1537857963.7411437,584,0.8435234427452087
1537858141.7715485,586,0.76493901014328
1537858231.1947217,587,0.7469292879104614
1537858765.1837895,593,0.6436312198638916
1537859564.7868512,602,0.725046694278717
1537861160.0263548,620,0.6300718784332275
1537861337.3079362,622,0.7834139466285706
1537862401.1346018,634,0.8136957883834839
1537863018.964654,641,0.7983989715576172
1537863107.0848885,642,0.706206202507019
1537863283.7306828,644,0.70916748046875
1537863549.0836134,647,0.7740052342414856
1537863724.9666233,649,0.6869808435440063
1537864889.842957,661,0.7567393183708191
1537865153.6109908,664,0.7874001860618591
1537865504.7810516,668,0.812477707862854
1537865768.5135174,671,0.8299261331558228
1537866032.2708018,674,0.7974123954772949
1537866383.8217404,678,0.8007041215896606
1537866471.5851972,679,0.7861981391906738
1537866823.2909136,683,0.7829330563545227
1537867261.0410838,688,0.7766330242156982
1537869567.1532323,714,0.7594261765480042
1537869927.6696074,718,0.6609583497047424
1537870288.3945062,722,0.73756343126297
1537870378.6213222,723,0.8069857954978943
1537871010.1012568,730,0.7874204516410828
1537871820.7792985,739,0.7811356782913208
1537872181.0337372,743,0.679379940032959
1537872541.4844973,747,0.8232218623161316
1537873100.4520783,752,0.7911399006843567
1537873460.1048782,756,0.7414288520812988
1537874270.8963594,765,0.8263946771621704
1537874630.2100956,769,0.5746444463729858
1537874719.7648408,770,0.8606522679328918
1537874809.5602775,771,0.7552594542503357
1537874989.6605623,773,0.7486991882324219
1537875079.8104513,774,0.7760334610939026
1537875618.8207884,780,0.8373864889144897
1537876069.6266396,785,0.8475167155265808
1537876249.6800454,787,0.857809841632843
1537876699.0188823,792,0.810633659362793
1537876789.2098975,793,0.7492395043373108
1537876879.1454515,794,0.8053373098373413
1537877239.2379732,798,0.8074384927749634
1537877598.275827,802,0.8163473010063171
1537878046.8473299,807,0.743786633014679
1537878136.8389308,808,0.7306259274482727
1537878226.559132,809,0.759949266910553
1537880289.7221694,832,0.7752949595451355
1537880647.7582188,836,0.7844406962394714
1537883707.605996,869,0.654946506023407
1537884154.9959702,874,0.7010927200317383
1537884333.9600816,876,0.7286336421966553
1537884870.0431895,882,0.7587853074073792
1537885583.087792,890,0.7223049998283386
1537886105.8617594,896,0.6457767486572266
1537886453.3885276,900,0.7888621091842651
1537887062.47659,907,0.7335094809532166
1537887236.843392,909,0.7184648513793945
1537887758.993335,915,0.7773765325546265
1537887933.0619533,917,0.64066082239151
1537889152.148151,931,0.7954375743865967
1537889239.7662911,932,0.7528966069221497
1537890223.8139133,942,0.739716649055481
1537890484.798045,945,0.7759999632835388
