Wall time,Step,Value
1537806516.8236742,18,0.0010528966085985303
1537808741.2296536,42,0.0008868807926774025
1537809018.8284817,45,0.0009144913055934012
1537810031.42797,56,0.0007120450609363616
1537811395.1555846,71,0.000738633971195668
1537811656.2184534,74,0.0007689693593420088
1537813517.2446187,94,0.0007060847710818052
1537819031.6016045,155,0.0007292340160347521
1537819301.5680044,158,0.0005540879792533815
1537820111.4195366,167,0.0006951746763661504
1537821541.1043992,183,0.000607087800744921
1537825768.3141487,229,0.0005364772514440119
1537826216.656331,234,0.0006126214284449816
1537828097.4329438,255,0.0006764066056348383
1537828543.1631114,260,0.0006264423136599362
1537829169.0285285,267,0.0008885024581104517
1537829705.4114373,273,0.0006203079246915877
1537832940.6530836,308,0.000571862910874188
1537833119.981262,310,0.0006309451418928802
1537833836.9730825,318,0.0004942362429574132
1537836441.2668116,347,0.0005208670045249164
1537838239.4033086,367,0.0005000685341656208
1537843077.2951193,421,0.0007274292875081301
1537843164.4648077,422,0.0005444595008157194
1537844921.5892496,442,0.0006187105318531394
1537845186.5289888,445,0.0006304177804850042
1537846514.7849681,460,0.0004601793480105698
1537846779.6151314,463,0.0005627580103464425
1537846868.339137,464,0.0005346992402337492
1537847876.6879077,474,0.0007174193160608411
1537849646.9932084,493,0.0005143979215063155
1537853640.8287325,536,0.0006060029845684767
1537855994.5542784,563,0.00042570935329422355
1537857516.1013973,579,0.0005256703007034957
1537858141.7714052,586,0.00046561172348447144
1537858231.194574,587,0.0005236783181317151
1537861160.026211,620,0.0005165578331798315
1537862401.1344585,634,0.00043539528269320726
1537863107.0847664,642,0.0006547854281961918
1537863283.7305446,644,0.0004389513051137328
1537863549.08348,647,0.0004977199714630842
1537863724.9664984,649,0.0005598639836534858
1537864889.8428347,661,0.00042467861203476787
1537865768.513403,671,0.0004077207122463733
1537869567.1531131,714,0.0004366013454273343
1537870288.394364,722,0.00045252329437062144
1537871010.1011133,730,0.0004168393788859248
1537873100.4519129,752,0.00040943868225440383
1537873460.1047595,756,0.0005739913904108107
1537874270.8962336,765,0.0004107954737264663
1537874630.2099037,769,0.0005644402699545026
1537874809.5601091,771,0.0005697247106581926
1537876069.6264994,785,0.0003615894529502839
1537876249.6798964,787,0.0003811159695032984
1537876699.0187464,792,0.0005306515377014875
1537876879.1453295,794,0.00041989056626334786
1537877598.2756958,802,0.0004128187720198184
1537878136.8388042,808,0.0004528355784714222
1537878226.5590105,809,0.0004518890054896474
1537880289.7220168,832,0.0004899319028481841
1537880647.758074,836,0.0006027249619364738
1537887062.4764585,907,0.0005242375773377717
1537887236.8432558,909,0.0004581295361276716
1537890223.8137424,942,0.000497773289680481
1537890484.7978923,945,0.0004474443558137864
1537891977.6532688,962,0.0005258964374661446
1537892779.3717425,971,0.0004617494123522192
1537892868.5572655,972,0.0006600692868232727
1537893401.4407578,978,0.0003197245532646775
